"ID","NAME","LINK","TYPE","EXTRAS","DISCOVERED","ERROR"
"670832b73a9193be0699aa6e","John Rostill","John Rostill","person",null,false,""
"6706f5c315c2b9798b2b0e4d","John Sloman","John Sloman","person",{"birth_name":"John Anthony David Sloman","birth_date":"{{birth date and age|1957|4|26|df=y}}","birth_place":"[[Cardiff]], Wales","occupation":[{"name":"Singer"}],"instrument":[{"name":"Vocals"},{"name":"keyboards"},{"name":"guitar"}],"years_active":"1977–present","website":"{{url|johnsloman.net/}}"},true,""
"67082ece5f2a9b4b88ae091c","John Sloman's Badlands","","group_or_band",null,false,""
"670831c8f5951699062f9038","John Swan","Swanee (singer)","person",null,false,""
"6706f46c15c2b9798b2b0ca3","John Sykes","John Sykes","person",{"image":"John Sykes Vauhtiajot 2008.jpg","caption":"Sykes in 2008","birth_name":"John James Sykes","birth_date":"{{birth date and age|1959|7|29|df=y}}","birth_place":"[[Reading, Berkshire]], England","occupation":[{"name":"Musician"},{"name":"singer"},{"name":"songwriter"}],"instrument":[{"name":"Guitar"},{"name":"vocals"}],"years_active":"1980–present","website":"{{URL|johnsykes.com}}"},true,""
"67082ca05f2a9b4b88ae06eb","John Taylor","John Taylor (bass guitarist)","person",null,true,"NoMusicalInfoboxException"
"6706f3ca15c2b9798b2b0bd2","John Tempesta","John Tempesta","person",{"image":"John Tempesta 2021 (cropped).png","caption":"Tempesta in 2021","birth_date":"{{nowrap|{{Birth date and age|1964|9|26}}}}","birth_place":"[[The Bronx]], New York, U.S.","occupation":[{"name":"Drummer"}],"years_active":"1989–present","associated_acts":[{"link":"Anthrax (American band)","name":"Anthrax"},{"link":"White Zombie (band)","name":"White Zombie"},{"link":"Rob Zombie","name":"Rob Zombie"},{"link":"Helmet (band)","name":"Helmet"},{"link":"Scum of the Earth (band)","name":"Scum of the Earth"},{"link":"the Cult","name":"the Cult"},{"link":"Exodus (band)","name":"Exodus"},{"link":"Testament (band)","name":"Testament"},{"link":"Prong (band)","name":"Prong"},{"name":"Temple of the Black Moon"},{"link":"Emphatic (band)","name":"Emphatic"}],"website":"{{URL|johntempesta.com}}"},true,""
"670832c03a9193be0699aa81","John Weider","John Weider","person",null,false,""
"670830bef5951699062f8f32","Johnnie Johnson","Johnnie Johnson (musician)","person",null,false,""
"6706f2fa15c2b9798b2b0adc","Johnny A.","Johnny A.","person",{"background":"person","instrument":[{"link":"Guitar","name":"Guitar"}],"image":"JohnnyA_Cropped.jpg","caption":"Johnny A. playing at the [[Twilight Festival]] on June 14, 2007.","birth_date":"{{Birth date and age|1952|11|14|mf=y}}","birth_place":"[[Malden, Massachusetts]], United States","alias":[{"name":"Jonny A."}],"associated_acts":[{"link":"Bobby Whitlock","name":"Bobby Whitlock"},{"link":"Delaney & Bonnie","name":"Delaney & Bonnie"},{"link":"Doug Clifford","name":"Doug Clifford"},{"link":"Mingo Lewis","name":"Mingo Lewis"},{"link":"Peter Wolf","name":"Peter Wolf"},{"link":"The Yardbirds","name":"The Yardbirds"}],"years_active":"1966–present","website":"[http://www.johnnya.com www.johnnya.com]"},true,""
"67083165f5951699062f8fe9","Johnny Bacolas","Johnny Bacolas","person",null,false,""
"670832c23a9193be0699aa87","Johnny Carroll","Johnny Carroll","person",null,false,""
"67082c645f2a9b4b88ae06bb","Johnny Crash","Johnny Crash","group_or_band",{"background":"group_or_band","origin":"[[Los Angeles]], [[California]], U.S.","associated_acts":[{"link":"Tokyo Blade","name":"Tokyo Blade"},{"name":"Champaign"},{"link":"Faster Pussycat","name":"Faster Pussycat"},{"link":"Guns N' Roses","name":"Guns N' Roses"}],"years_active":"1985–1992"},true,""
"670832fa3a9193be0699aae6","Johnny D’Fonseca","","person",null,false,""
"67082ca65f2a9b4b88ae06f0","Johnny Griparic","","person",null,true,"LookupError"
"670832bd3a9193be0699aa79","Johnny Kidd","Johnny Kidd (singer)","person",null,false,""
"67082dff5f2a9b4b88ae084c","Johnny Kidd & the Pirates","Johnny Kidd & the Pirates","group_or_band",{"background":"group_or_band","origin":"[[London]], England","years_active":"1959–1966 (with Johnny Kidd); 1976–2010 (as The Pirates)","website":"{{URL|http://www.johnnykidd.co.uk/}}<br>{{URL|http://www.thepirates.co.uk/}}"},true,""
"67083047f5951699062f8eb4","Johnny Kreis","","person",null,false,""
"6708303ef5951699062f8ea3","Johnny Martin","","person",null,false,""
"670832bf3a9193be0699aa7f","Johnny Patto","","person",null,false,""
"670832be3a9193be0699aa7d","Johnny Spence","","person",null,false,""
"6706f5d015c2b9798b2b0e55","Johnny Thunders","Johnny Thunders","person",{"birth_place":"[[Queens, New York]], U.S.","associated_acts":[{"link":"New York Dolls","name":"New York Dolls"},{"link":"The Heartbreakers","name":"The Heartbreakers"}],"instrument":[{"name":"Guitar"},{"name":"vocals"},{"name":"bass guitar"}],"death_date":"{{Death date and age|1991|4|23|1952|7|15}}","birth_date":"{{Birth date|1952|7|15}}","caption":"Thunders performing at the VFW Post in Ann Arbor, Michigan in July 1979. He was then collaborating with [[Wayne Kramer]] of [[MC5]], as Gang War.","years_active":"1967–1991","death_place":"[[New Orleans, Louisiana]], U.S.","birth_name":"John Anthony Genzale","image":"NLN Johnny Thunders.jpg","occupation":[{"name":"Musician"},{"name":"singer"},{"name":"songwriter"}]},true,""
"67082ea75f2a9b4b88ae08e8","Johnny Van Zant","Johnny Van Zant","person",null,false,""
"67082e625f2a9b4b88ae089c","Johny Chow","Johny Chow","person",null,false,""
"67082eb85f2a9b4b88ae0902","Jon Dette","Jon Dette","person",null,false,""
"67083122f5951699062f8fb1","Jon Knox","Jon Knox","person",null,false,""
"670830a5f5951699062f8f14","Jon Oliva","Jon Oliva","person",null,false,""
"670830a8f5951699062f8f1a","Jon Oliva's Pain","Jon Oliva's Pain","group_or_band",null,false,""
"6706f6aa15c2b9798b2b0f4a","Jon Skibic","","person",null,true,"LookupError"
"670831cff5951699062f9044","Jon Stevens","Jon Stevens","person",null,false,""
"6706f0de45fe7efa4ac730cd","Jon Theodore","Jon Theodore","person",{"image":"Queens of the Stone Age - Southside Festival 2023 - DSC04579.jpg","landscape":"yes","birth_name":"Jon Philip Theodore","birth_date":"{{birth date and age|1973|12|30}}","death_date":"{{Death date and age|YYYY|MM|DD|YYYY|MM|DD}}","origin":"[[Baltimore, Maryland]], U.S.","instrument":[{"name":"Drums"},{"name":"percussion"}],"occupation":[{"name":"Musician"}],"years_active":"1989–present"},true,""
"6706f3f215c2b9798b2b0c0b","Jon Votta","","person",null,true,"RedirectException"
"670832f13a9193be0699aad8","Jon Werrell","","person",null,false,""
"6708306cf5951699062f8ee2","Jonathan Davis and the SFA","Jonathan Davis and the SFA","group_or_band",null,false,""
"67082d475f2a9b4b88ae0797","Jonathan Fuller","","person",null,true,"LookupError"
"6706f41a15c2b9798b2b0c47","Jonathan Hischke","","person",null,true,"LookupError"
"67083066f5951699062f8ed5","Jonathan Krause","","person",null,false,""
"67083225f5951699062f90a2","Jonathan Melvoin","Jonathan Melvoin","person",null,false,""
"670830e1f5951699062f8f68","Jonathan Skaggs","","person",null,false,""
"67082d625f2a9b4b88ae07bc","Jonathan Spaulding","","person",null,true,"LookupError"
"67082e5c5f2a9b4b88ae0892","Jordan Buckley","","person",null,false,""
"670830b3f5951699062f8f26","Jordan Cannata","","person",null,false,""
"677813cc2ad4b9f331704b0e","Jordan Rudess","Jordan Rudess","person",null,false,""
"67083121f5951699062f8fb0","Jordan Tarlow","","person",null,false,""
"6777fbd31ea44d07c041e067","Jorge ""Hoya Roc"" Guerra","","person",null,false,""
"6706f52915c2b9798b2b0d83","Jose Medeles","Jose Medeles","person",null,true,"RedirectException"
"670833053a9193be0699aaf8","Joseph Wooten","Joseph Wooten","person",null,false,""
"6706f2a815c2b9798b2b0a74","Josh Blum","","person",null,true,"LookupError"
"6706f55815c2b9798b2b0dd2","Josh Eustis","Joshua Eustis","person",null,true,"RedirectException"
"6706f23315c2b9798b2b09d3","Josh Freese","Josh Freese","person",{"discography":"[[Josh Freese discography]]\n{{Infobox person\n| child  = yes \n| father = [[Stan Freese]]\n| relatives = [[Jason Freese]] (brother)\n}}","birth_place":"[[Orlando, Florida]], U.S.","instrument":[{"name":"Drums"},{"name":"bass"},{"name":"guitar"},{"name":"keyboards"},{"name":"vocals"}],"birth_date":"{{birth date and age|mf=yes|1972|12|25}}","caption":"Freese with Foo Fighters at [[Rock am Ring]] 2023","years_active":"1988–present","website":"{{URL|thejoshfreese.com}}","landscape":"yes","birth_name":"Joshua Ryan Freese","image":"Foo Fighters - 2023153234522 2023-06-02 Rock am Ring - Sven - 1D X MK II - 4704 - B70I5860 (cropped).jpg","occupation":[{"name":"Musician"},{"name":"songwriter"}]},true,""
"6706f54115c2b9798b2b0daa","Josh Hager","","person",null,true,"LookupError"
"6706f0299ded543374d12d8e","Josh Homme","Josh Homme","person",{"discography":"[[Josh Homme discography]]","birth_place":"[[Palm Springs, California]], U.S.","spouse":"{{marriage|[[Brody Dalle]]<br />|2005|2019|end=separated}}","birth_date":"{{birth date and age|1973|05|17}}","origin":"[[Palm Desert, California]], U.S.","alias":[{"name":"Baby Duck"},{"name":"Carlo Von Sexron"},{"name":"J.Ho"},{"name":"Töôrnst Hülpft"},{"name":"Ginger Elvis"}],"caption":"Homme performing in 2023","instruments":[{"name":"Vocals"},{"name":"guitar"},{"name":"bass"},{"name":"keyboards"},{"name":"drums"}],"years_active":"1985–present","background":"solo_singer","website":"{{URL|qotsa.com}}","children":"3","birth_name":"Joshua Michael Homme","image":"Queens of the Stone Age - Southside Festival 2023 - DSC04519.jpg","occupation":[{"name":"Musician"},{"name":"singer"},{"name":"songwriter"},{"name":"record producer"}]},true,""
"6706f42615c2b9798b2b0c55","Josh Klinghoffer","Josh Klinghoffer","person",{"instrument":[{"link":"Guitar","name":"Guitar"},{"link":"Singing","name":"vocals"},{"link":"drums","name":"drums"},{"link":"Keyboard instrument","name":"keyboards"}],"birth_date":"{{Birth date and age|1979|10|3}}","origin":"[[Santa Monica, California]], U.S.","alias":[{"name":"Pluralone"}],"alt":"Klinghoffer playing guitar onstage","caption":"Klinghoffer performing with [[Red Hot Chili Peppers]] at [[Rock am Ring and Rock im Park|Rock im Park]] 2016","years_active":"1995–present","background":"solo_singer","birth_name":"Josh Adam Klinghoffer","image":"2016 RiP Red Hot Chili Peppers - Josh Klinghoffer - by 2eight - DSC0327.jpg","occupation":[{"link":"Musician","name":"Musician"},{"name":"singer"},{"link":"songwriter","name":"songwriter"},{"link":"Record producer","name":"producer"}]},true,""
"670830d3f5951699062f8f54","Josh Miller","","person",null,false,""
"67082d435f2a9b4b88ae0791","Josh Paul","Josh Paul (Musician)","person",null,true,"NoMusicalInfoboxException"
"6708309cf5951699062f8f0e","Josh Pillbox  – (Bass)","","person",null,false,""
"670830d2f5951699062f8f53","Joshua Redman","Joshua Redman","person",null,false,""
"67082e055f2a9b4b88ae0853","Journey","Journey (band)","group_or_band",null,true,"NoMusicalInfoboxException"
"6708300bf5951699062f8e60","Ju Ju Hounds","#1992–1994: Ju Ju Hounds and first return to Guns N' Roses","group_or_band",null,false,""
"6706f27e15c2b9798b2b0a33","Juan Alderete","Juan Alderete","person",{"birth_place":"[[Los Angeles]], [[California]], U.S.","associated_acts":[{"link":"Racer X (band)","name":"Racer X"},{"link":"The Scream (band)","name":"The Scream"},{"link":"The Mars Volta","name":"The Mars Volta"},{"link":"Big Sir (band)","name":"Big Sir"},{"link":"Omar Rodriguez Lopez Group","name":"Omar Rodriguez Lopez Group"},{"name":"Vato Negro"},{"name":"Distortion Felix"},{"link":"Zavalaz","name":"Zavalaz"},{"link":"Deltron 3030","name":"Deltron 3030"},{"name":"Halo Orbit"},{"link":"Free Moral Agents","name":"Free Moral Agents"},{"link":"El Grupo Nuevo de Omar Rodriguez Lopez","name":"El Grupo Nuevo de Omar Rodriguez Lopez"},{"link":"Kool Keith","name":"Doctor Octagon"},{"link":"Marilyn Manson (band)","name":"Marilyn Manson"}],"instrument":[{"name":"Bass guitar"}],"birth_date":"{{birth date and age|1963|9|5}}","caption":"Alderete at Earthquaker Day 2018","years_active":"1985–present","background":"non_vocal_instrumentalist","website":"{{URL|http://www.pedalsandeffects.com}}","landscape":"yes","birth_name":"John Peter Alderete","image":"Juan Alderete.jpg","occupation":[{"name":"Musician"}]},true,""
"6706f41915c2b9798b2b0c46","Juan Alderete de la Peña","Juan Alderete de la Peña","person",null,true,"RedirectException"
"670832d83a9193be0699aab6","Juan del Castillo","","person",null,false,""
"6706f5b115c2b9798b2b0e38","Judas Priest","Judas Priest","group_or_band",{"image":"Judas Priest - Wacken Open Air 2018 01.jpg","landscape":"Yes","caption":"Judas Priest at [[Wacken Open Air]] 2018","origin":"[[Birmingham]], England","discography":"[[Judas Priest discography]]","years_active":"1969–present","website":"{{URL|judaspriest.com}}"},true,""
"670832eb3a9193be0699aace","Jude Gold","Jude Gold","person",null,false,""
"67082f027e141ea1004f0d45","Judy Dyble","Judy Dyble","person",null,false,""
"67083060f5951699062f8ecc","Julien-K","Julien-K","group_or_band",null,false,""
"6706f29115c2b9798b2b0a56","Juliette Lewis","Juliette Lewis","person",{"birth_place":"[[Los Angeles]], [[California]], U.S.","spouse":"{{marriage|[[Steve Berra]]|1999|2003|reason=divorced}}","awards":"[[List of awards and nominations received by Juliette Lewis|Full list]]","instrument":[{"name":"Vocals"}],"birth_date":"{{birth date and age|1973|6|21}}","father":"[[Geoffrey Lewis (actor)|Geoffrey Lewis]]","caption":"Lewis in 2024","years_active":"1980–present","background":"solo_singer","birth_name":"Juliette Lake Lewis","image":"Juliette Lewis by Gage Skidmore.jpg","occupation":[{"name":"Actress"},{"name":"singer"},{"name":"songwriter"},{"name":"record producer"}]},true,""
"6706f3bb15c2b9798b2b0bc7","Juliette and the Licks","Juliette and the Licks","group_or_band",{"background":"group_or_band","image":"Juliette and the Licks f1702103.jpg","caption":"Juliette Lewis in 2007","origin":"[[United States]]","years_active":"2003–2009, 2015–present","associated_acts":[{"link":"H2O (American Band)","name":"H<sub>2</sub>O"},{"link":"+44 (band)","name":"+44"},{"link":"The Operation M.D.","name":"The Operation M.D."}]},true,""
"67082e1c5f2a9b4b88ae086a","Junior Marvin's Hanson","Hanson (UK band)","group_or_band",null,false,""
"6706f31115c2b9798b2b0b0a","Juno","Juno (band)","group_or_band",null,true,"NoMusicalInfoboxException"
"67082d4e5f2a9b4b88ae079e","Justin Brown","","person",null,true,"NoMusicalInfoboxException"
"6706f3a615c2b9798b2b0baf","Justin Pearson","Justin Pearson (musician)","person",null,true,"NoMusicalInfoboxException"
"67082eaf5f2a9b4b88ae08f4","K. K. Downing","K. K. Downing","person",null,false,""
"67082ddb5f2a9b4b88ae082d","KGB","","group_or_band",null,true,"NoMusicalInfoboxException"
"67082eb25f2a9b4b88ae08fb","KK's Priest","KK's Priest","group_or_band",null,false,""
"67083069f5951699062f8edb","KXM","KXM","group_or_band",null,false,""
"670831f2f5951699062f9062","Kai Marcus","","person",null,false,""
"67082ff1f5951699062f8e50","Kane Ritchotte","","person",null,false,""
"67083224f5951699062f909e","Karlos Kaballero","","person",null,false,""
"6706f2e015c2b9798b2b0ab5","Kaura","Kaura (band)","group_or_band",null,true,"NoMusicalInfoboxException"
"670830f4f5951699062f8f8e","Kazuya Nishimura","","person",null,false,""
"6706f39215c2b9798b2b0b90","Keeley Davis","Keeley Davis","person",{"image":"Keeley_san_diego.jpg","caption":"with [[Sparta (band)|Sparta]] at [[San Diego]], May 2007","background":"solo_singer","birth_date":"{{Birth date and age|1976|1|4|mf=y}}","origin":"[[Richmond, Virginia|Richmond]], Virginia, US","instrument":[{"name":"Guitar"},{"name":"vocals"},{"name":"bass guitar"},{"name":"piano"},{"name":"organ"},{"name":"synthesizer"},{"link":"Sampler (musical instrument)","name":"sampler"},{"link":"Programming (music)","name":"programming"}],"occupation":[{"name":"Musician"},{"name":"singer-songwriter"},{"link":"graphic designer","name":"graphic designer"}],"years_active":"1996–present"},true,""
"67082d285f2a9b4b88ae0772","Keeyan Majdi","","person",null,true,"LookupError"
"6706f30a15c2b9798b2b0b00","Keith ""Bev"" Smith","","person",null,true,"LookupError"
"67083253f5951699062f90f5","Keith ""Nero"" Gladman (vocals)","","person",null,false,""
"67082ea85f2a9b4b88ae08ec","Keith Christopher","","person",null,false,""
"6706f30615c2b9798b2b0af8","Keith Evans","","person",null,true,"NoMusicalInfoboxException"
"670832f83a9193be0699aae1","Keith Godchaux","Keith Godchaux","person",null,false,""
"670833193a9193be0699ab28","Keith Graves","","person",null,false,""
"670832ef3a9193be0699aad3","Keith Karlson","","person",null,false,""
"6706f2a215c2b9798b2b0a6a","Keith Morris","Keith Morris","person",{"background":"solo_singer","image":"CircleJerksBySteveHopson.jpg","caption":"Morris performing with the [[Circle Jerks]] in 2006.","birth_date":"{{birth date and age|1955|9|18}}","birth_place":"[[Hermosa Beach, California]], United States","occupation":[{"name":"Singer"},{"name":"songwriter"}],"instrument":[{"name":"Vocals"}],"years_active":"1976–present"},true,""
"6706f60915c2b9798b2b0ea9","Keith Nelson","","person",null,true,"NoMusicalInfoboxException"
"6706f2f415c2b9798b2b0acc","Keith Relf","Keith Relf","person",{"birth_place":"[[Richmond, London|Richmond]], England","instrument":[{"name":"Vocals"},{"name":"guitar"},{"name":"harmonica"},{"name":"bass"}],"death_date":"{{death date and age|1976|5|12|1943|3|22|df=y}}","birth_date":"{{birth date|1943|3|22|df=y}}","caption":"Relf in 1966","years_active":"1956–1976","background":"solo_singer","death_place":"[[Hounslow]], London, England","website":"{{URL|http://www.keithrelf.com}}","birth_name":"William Keith Relf","image":"KeithRelf1966.jpg","occupation":[{"name":"Musician"},{"name":"singer"},{"name":"songwriter"}]},true,""
"6706f5e715c2b9798b2b0e77","Keith Richards","Keith Richards","person",{"birth_place":"[[Dartford]], [[Kent]], England","spouse":"{{marriage|[[Patti Hansen]]|1983}}","instrument":[{"name":"Guitar"},{"name":"vocals"}],"birth_date":"{{birth date and age|df=yes|1943|12|18}}","caption":"Richards in London in 2022","other_names":"Keith Richard","years_active":"1960–present","education":"[[Wilmington Grammar School for Boys|Dartford Technical School]]<br>[[Sidcup Art College]]","background":"solo_singer","partner":"[[Anita Pallenberg]] (1967–1980)","website":"{{URL|keithrichards.com}}","children":"5, including [[Theodora Richards|Theodora]] and [[Alexandra Richards|Alexandra]]","image":"RStonesHydePark030722 (63 of 125) (Keith Richards).jpg","occupation":[{"name":"Musician"},{"name":"songwriter"},{"name":"singer"},{"name":"record producer"},{"name":"actor"}]},true,""
"67082e995f2a9b4b88ae08d2","Kelly Gray","Kelly Gray (musician)","person",null,false,""
"6706f52b15c2b9798b2b0d86","Kelly LeMieux","Kelly LeMieux","person",{"image":"Goldfinger - Lemieux and Feldmann.jpg","caption":"LeMieux performing on July 7, 2018","landscape":"yes","background":"non_vocal_instrumentalist","birth_name":"Kelly Thomas LeMieux","birth_date":"{{birth date and age|1967|4|7}}","birth_place":"[[Faribault, Minnesota]], United States","occupation":[{"name":"Bassist"}],"years_active":"1990–present","associated_acts":[{"link":"Goldfinger (band)","name":"Goldfinger"},{"link":"Electric Love Hogs","name":"Electric Love Hogs"},{"link":"MD.45","name":"MD.45"},{"link":"Buckcherry","name":"Buckcherry"},{"link":"stOrk","name":"stOrk"}]},true,""
"67083040f5951699062f8ea8","Kelly Nickels","Kelly Nickels","person",null,false,""
"6706f26c15c2b9798b2b0a14","Ken Andrews","Ken Andrews","person",{"image":"Ken Andrews 2014.jpg","caption":"Andrews performing with [[Failure (band)|Failure]] in 2014","background":"solo_singer","birth_name":"Kenneth Andrew Doty","birth_date":"{{birth date and age|1967|6|18}}","birth_place":"[[Seattle|Seattle, Washington]], U.S.","instrument":[{"name":"Vocals"},{"name":"guitar"},{"name":"bass"},{"name":"piano"},{"name":"keyboards"},{"name":"synthesizers"},{"link":"mellotron","name":"mellotron"},{"link":"Programming (music)","name":"programming"}],"occupation":[{"name":"Musician"},{"name":"singer-songwriter"},{"name":"record producer"},{"name":"audio engineer"},{"name":"mixing engineer"}],"years_active":"1990–present","website":"{{URL|kenandrews.com}}"},true,""
"67083241f5951699062f90dc","Ken Brown","Ken Brown (musician)","person",null,false,""
"670832b33a9193be0699aa65","Ken Pavey","","person",null,false,""
"6706f2f215c2b9798b2b0ac7","Kenny Aaronson","Kenny Aaronson","person",{"image":"Kennytp.JPG","landscape":"yes","birth_name":"Kenneth Aaronson","birth_date":"{{Birth date and age|1952|04|14|mf=yes}}","birth_place":"[[Brooklyn]], New York","instrument":[{"link":"Bass guitar","name":"Bass"}],"years_active":"1971–present","background":"person"},true,""
"670830bff5951699062f8f37","Kenny Brooks","","person",null,false,""
"6706f39315c2b9798b2b0b92","Kenny Hopper","","person",null,true,"LookupError"
"670833043a9193be0699aaf7","Kenny Lee Lewis","","person",null,false,""
"6706f51315c2b9798b2b0d59","Kenton Holmes","","person",null,true,"LookupError"
"67082ca75f2a9b4b88ae06f4","Keri Kelli","Keri Kelli","person",{"birth_place":"[[Huntington Beach, California]], US","associated_acts":[{"link":"Slash's Snakepit","name":"Slash's Snakepit"},{"link":"Skid Row (American band)","name":"Skid Row"},{"link":"Vince Neil Band","name":"Vince Neil Band"},{"link":"Ratt","name":"Ratt"},{"link":"L.A. Guns","name":"L.A. Guns"},{"link":"Warrant (American band)","name":"Warrant"},{"link":"Saints of the Underground","name":"Saints of the Underground"},{"link":"U.S. Crush","name":"U.S. Crush"},{"link":"Big Bang Babies","name":"Big Bang Babies"},{"link":"Pretty Boy Floyd (American band)","name":"Pretty Boy Floyd"},{"link":"Adler's Appetite","name":"Adler's Appetite"},{"name":"Dad's Porno Mag"},{"link":"Bulletboys","name":"Bulletboys"},{"link":"The Newlydeads","name":"The Newlydeads"},{"link":"Love/Hate (band)","name":"Love/Hate"},{"name":"Angel City Outlaws"},{"link":"Alice Cooper","name":"Alice Cooper"},{"link":"Night Ranger","name":"Night Ranger"}],"instrument":[{"name":"Guitar"}],"birth_date":"{{birth date and age|1971|09|07|mf=yes}}","caption":"Kelli With [[Night Ranger]] in 2022","years_active":"1987–present","background":"non_vocal_instrumentalist","website":"{{URL|kerikelli.com|Official website}}","birth_name":"Kenneth Fear Jr.","image":"Keri Kelli Night Ranger 2022 (cropped).jpg","occupation":[{"name":"Musician"},{"name":"songwriter"}]},true,""
"6706f6a215c2b9798b2b0f3f","Kevin Antreassian","","person",null,true,"LookupError"
"67082e575f2a9b4b88ae088c","Kevin Buhler","","person",null,false,""
"6706f3fa15c2b9798b2b0c18","Kevin Cadogan","Kevin Cadogan","person",{"background":"solo_singer","birth_name":"Kevin Rene Cadogan","birth_date":"{{Birth date and age|1970|8|14|mf=y}}","birth_place":"[[Oakland, California]], US","origin":"[[Berkeley, California|Berkeley]], California, US","instrument":[{"name":"Guitar"},{"name":"vocals"}],"occupation":[{"name":"Musician"},{"name":"singer"},{"name":"songwriter"},{"name":"record producer"},{"name":"guitarist"}],"years_active":"1989–present","associated_acts":[{"link":"Third Eye Blind","name":"Third Eye Blind"},{"name":"XEB"},{"name":"Radio Angel"},{"name":"Seven Cinematic"},{"name":"Cadogan & Salazar"}],"website":"{{URL|kevincadogan.com}}"},true,""
"670831fff5951699062f906c","Kevin Chown","Kevin Chown","person",null,false,""
"6777fbd71ea44d07c041e070","Kevin Mahon","","person",null,false,""
"677813cd2ad4b9f331704b11","Kevin Moore","Kevin Moore","person",null,false,""
"6706f30515c2b9798b2b0af5","Kevin O'Neill","","person",null,true,"NoMusicalInfoboxException"
"6706f2ff15c2b9798b2b0ae6","Kevyn Gammond","","person",null,true,"LookupError"
"6706f3cd15c2b9798b2b0bdb","Kid Chaos","Kid Chaos","person",{"background":"non_vocal_instrumentalist","birth_name":"Stephen Harris","alias":[{"name":"Kid Haggis"},{"name":"Haggis"}],"birth_date":"{{Birth year and age|1966}}","birth_place":"[[Swansea]], Wales","instrument":[{"name":"Bass"},{"name":"guitar"}],"years_active":"1979–present","associated_acts":[{"link":"Zodiac Mindwarp and the Love Reaction","name":"Zodiac Mindwarp and the Love Reaction"},{"link":"The Cult","name":"The Cult"},{"link":"The Four Horsemen (band)","name":"The Four Horsemen"},{"link":"Guns N' Roses","name":"Guns N' Roses"}]},true,""
"6708301df5951699062f8e75","Kill for Thrills","","group_or_band",null,false,""
"6706f2c215c2b9798b2b0a8b","Killer Be Killed","Killer Be Killed","group_or_band",{"image":"Killer_Be_Killed_-_Band_Photo_2014.png","landscape":"yes","caption":"From left to right: former drummer Dave Elitch, [[Max Cavalera]], [[Greg Puciato]], and [[Troy Sanders]]","origin":"[[Los Angeles]], [[California]], U.S.","years_active":"2011–present","website":"{{url|killerbekilled.com}}"},true,""
"6708313af5951699062f8fbe","Kim Thayil","Kim Thayil","person",null,false,""
"67083076f5951699062f8eed","Kim Warnick","Kim Warnick","person",null,false,""
"670833303a9193be0699ab40","King Coffey","King Coffey","person",null,false,""
"67082ec65f2a9b4b88ae0912","King Crimson","King Crimson","group_or_band",null,false,""
"6706f65515c2b9798b2b0eef","King Kong","King Kong (band)","group_or_band",null,true,"NoMusicalInfoboxException"
"67082c685f2a9b4b88ae06c0","Kingdom Come","Kingdom Come (German band)","group_or_band",null,true,"NoMusicalInfoboxException"
"6706f3e915c2b9798b2b0c02","Kings of Chaos","Kings of Chaos (band)","group_or_band",null,true,"NoMusicalInfoboxException"
"6706f3d015c2b9798b2b0be3","Kinley Wolfe","","person",null,true,"LookupError"
"67082c5e5f2a9b4b88ae06b7","Kiss","Kiss (band)","group_or_band",null,true,"RedirectException"
"6706f60315c2b9798b2b0ea0","Kit Carson","","person",null,true,"NoMusicalInfoboxException"
"67082d605f2a9b4b88ae07b6","Klaus Eichstadt","","person",null,true,"NoMusicalInfoboxException"
"67083069f5951699062f8eda","Korn","Korn","group_or_band",null,false,""
"6708321af5951699062f908a","Kory Clarke","","person",null,false,""
"67082c685f2a9b4b88ae06c1","Kottak","Kottak","group_or_band",{"origin":"[[Los Angeles]], [[California]], U.S.","years_active":"1996–?"},true,""
"6706f3f915c2b9798b2b0c15","Kryz Reid","","person",null,true,"RedirectException"
"67083075f5951699062f8eeb","Kurt Bloch","Kurt Bloch","person",null,false,""
"67083040f5951699062f8eaa","Kurt Frohlich","","person",null,false,""
"670832d33a9193be0699aaa8","Kurt Griffey","Kurt Griffey","person",null,false,""
"67083142f5951699062f8fc7","Kush","Kush (band)","group_or_band",null,false,""
"6708305af5951699062f8ec6","Kyle Christner","","person",null,false,""
"6706f0329ded543374d12da7","Kyuss","Kyuss","group_or_band",{"image":"OldKyuss.jpg","caption":"Kyuss {{circa|1992}}. Left to right: [[Josh Homme]], [[Brant Bjork]], [[John Garcia (singer)|John Garcia]], [[Nick Oliveri]].","landscape":"Yes","background":"group_or_band","origin":"[[Palm Desert, California]], U.S.","alias":[{"name":"Katzenjammer (1987–1989)"},{"name":"Sons of Kyuss (1989–1991)"}],"discography":"[[Kyuss discography]]","years_active":"1987–1995"},true,""
"6706f51315c2b9798b2b0d58","L. Ron Jeremy","","person",null,true,"LookupError"
"6706f55115c2b9798b2b0dca","L.A. Guns","L.A. Guns","group_or_band",{"image":"LAGuns full band 2023 3 (cropped).jpg","landscape":"yes","caption":"L.A. Guns in 2023","origin":"[[Los Angeles]], California, U.S.","years_active":"1983–present","associated_acts":[{"link":"Guns N' Roses","name":"Guns N' Roses"},{"link":"Hollywood Rose","name":"Hollywood Rose"},{"link":"Girl (band)","name":"Girl"},{"link":"W.A.S.P. (band)","name":"W.A.S.P."},{"link":"Mötley Crüe","name":"Mötley Crüe"},{"link":"Contraband (band)","name":"Contraband"},{"link":"Brides of Destruction","name":"Brides of Destruction"},{"link":"Endeverafter","name":"Endeverafter"}],"website":"{{URL|https://lagunsmusic.com}}"},true,""
